TOTAL_EPS,Dataset,Seed,util_gap,mia_gap,class_collapse,dplc_util_gap,dplc_mia_gap
8.0,Waveform,456,0.13276818220303105,-0.03208522222222232,0,0.1318580137160274,-0.03208522222222232
8.0,Waveform,789,0.16878333756667513,-0.2133666666666667,0,-0.0009683769367538897,-0.2133666666666667
8.0,Waveform,101,0.1551943103886208,-0.2029322222222223,0,0.06158983151299635,-0.2029322222222223
8.0,Vehicle,42,0.07421875,-0.4656575867205788,0,0.0,-0.4656575867205788
8.0,Vehicle,123,0.11923076923076925,-0.41858972653756127,0,0.0038461538461538325,-0.41858972653756127
8.0,Vehicle,456,-0.00833333333333336,-0.4630706001276867,0,-0.00833333333333336,-0.4630706001276867
8.0,Vehicle,789,0.0,-0.4458528410300062,0,0.0,-0.4458528410300062
8.0,Vehicle,101,0.0,-0.3067208448606087,0,0.0,-0.3067208448606087
8.0,Segment,42,0.2337662337662338,-0.41445687549583654,0,0.2554112554112554,-0.41445687549583654
8.0,Segment,123,0.06204906204906205,-0.31869851443135305,0,0.16017316017316016,-0.31869851443135305
8.0,Segment,456,0.025974025974025983,-0.4678033091762219,0,0.17171717171717177,-0.4678033091762219
8.0,Segment,789,0.1414141414141414,-0.29862767617869646,0,0.12554112554112554,-0.29862767617869646
8.0,Segment,101,0.17027417027417022,-0.3549805859638884,0,0.16161616161616157,-0.3549805859638884
8.0,Spambase,42,0.06300842469604329,-0.30104127443881246,0,0.01392512650221378,-0.30104127443881246
8.0,Spambase,123,0.0,-0.0006934588462466085,0,0.0,-0.0006934588462466085
8.0,Spambase,456,-0.011409357649869944,-0.43608882452329223,0,-0.011409357649869944,-0.43608882452329223
8.0,Spambase,789,-0.0018382352941176405,-0.09931824764663288,0,-0.0018382352941176405,-0.09931824764663288
8.0,Spambase,101,0.0,-0.16300591358918648,0,0.0,-0.16300591358918648
8.0,WineQuality,42,0.04828778927197008,-0.20904692307692319,0,0.05390007029677854,-0.20904692307692319
8.0,WineQuality,123,0.035700414786572654,-0.10192623931623923,0,0.004315430284688643,-0.10192623931623923
8.0,WineQuality,456,-0.0028820453444590166,-0.055641623931623974,0,0.07859435158285732,-0.055641623931623974
8.0,WineQuality,789,-0.02444449389201314,-0.13559538461538467,0,-0.05344304879537268,-0.13559538461538467
8.0,WineQuality,101,0.0730187391623029,-0.12605205128205127,0,0.17842378515499902,-0.12605205128205127
